mill_name,latitude,longitude,rspo_model,cert,prnt_comp,country,state,sub_state,alt_name,address,globalid,group_name,umlid,risk_score_current,risk_score_past,risk_score_future,treeloss_sum,land_area,forest_area,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019,treeloss_sum_proportion_of_land,treeloss_sum_proportion_of_forest,remaining_proportion_of_forest,geometry
KINTAP,-3.81044,115.17294, ,Not RSPO Certified,POLA KAHURIPAN INTI SAWIT,Indonesia,Kalimantan Selatan,Tanah Laut, ,1-Fully Verified,{97F8696D-BB82-4CA3-946C-3BF198F2732A},MAKIN,po1000006244,4.0,3.0,3.0,23748.65188235295,77074.56176470587,61065.53435294115,697.9192941176469,442.31611764705883,1569.7514117647058,4050.871764705882,424.548705882353,1260.0829411764703,508.5811764705882,405.1323529411764,492.64235294117645,706.7527058823529,781.701176470588,1044.1676470588234,227.9989411764706,1631.7924705882353,3401.766,1466.4360000000006,1627.637647058824,1901.1402352941182,1107.412941176471,0.3081256816594445,0.3889043489751945,0.6110956510248056,"POLYGON ((115.0473362148269 -3.456877762350987, 115.0555202394397 -3.419282701374101, 115.1518332709684 -3.380465041725162, 115.2347654154924 -3.837647037794034, 115.074837592675 -3.896496501956818, 115.072616852106 -3.892802034833954, 115.0473362148269 -3.456877762350987))"
KINTAP JAYA WATTINDO,-3.89853,115.20507, ,Not RSPO Certified,KINTAP JAYA WATTINDO,Indonesia,Kalimantan Selatan,Tanah Laut, ,2-High Confidence,{D4207388-A9BE-43E1-81E2-A22FA771CB3D},J.A. WATTIE (JAWA),po1000006246,3.0,4.0,2.0,4576.150588235294,19276.410000000003,7840.495411764707,208.698,86.10105882352941,125.65411764705881,592.1954117647059,221.96470588235292,483.67694117647056,96.21,150.40623529411764,278.76458823529407,319.54905882352944,398.50870588235296,384.9077647058823,173.9241176470588,471.75141176470584,173.9449411764706,145.63164705882352,76.85505882352942,71.33894117647058,116.06788235294115,0.23739641293349192,0.5836557956999445,0.4163442043000555,"POLYGON ((115.1534517209117 -4.339220478015363, 115.074837592675 -3.896496501956818, 115.2347654154924 -3.837647037794034, 115.4351334537029 -3.983278853949611, 115.554109443344 -4.170222762168081, 115.5226724145222 -4.217460163840141, 115.3769551881364 -4.315206244801606, 115.20507 -4.349527094246778, 115.1534517209117 -4.339220478015363))"
AEK NOPAN,2.56751,99.57845, ,Not RSPO Certified,KENCANA INTI PERKASA,Indonesia,Sumatera Utara,Labuhanbatu Utara, ,1-Fully Verified,{1765B5EF-713E-4952-999D-A3EC3F4A64C9},UNKNOWN,po1000006247,3.0,1.0,4.0,8139.581999999993,45757.43047058825,44235.49023529415,273.612705882353,212.80411764705877,161.62552941176466,409.6355294117647,253.81341176470585,292.9747058823529,172.92494117647058,193.03235294117644,433.3807058823529,287.09400000000005,449.94141176470583,710.1381176470588,280.6655294117647,671.6954117647059,297.50541176470585,562.0069411764707,773.6781176470588,1011.8241176470586,691.2289411764706,0.17788546944811326,0.1840056921875293,0.8159943078124707,"POLYGON ((99.65834332330483 2.545041784101488, 99.28223289129846 2.325167055552465, 99.5088838548555 2.631815360918166, 99.54793558764273 2.633246925373326, 99.66434677345327 2.578041400271541, 99.68150392094682 2.562206464237961, 99.6815520586091 2.561590235411511, 99.65834332330483 2.545041784101488))"
JORONG FACTORY,-3.94361,114.95333, ,Not RSPO Certified,CITRA PUTRA KEBUN ASRI,Indonesia,Kalimantan Selatan,Tanah Laut, ,1-Fully Verified,{0D32FAE2-A764-4018-B6AF-EC9ACFC13C92},SINAR ALAM,po1000006249,4.0,5.0,3.0,8634.541058823532,34814.08199999999,11931.054352941173,91.9595294117647,140.28035294117646,129.23541176470587,740.5221176470585,189.8435294117647,880.3161176470586,141.02117647058827,66.80188235294116,259.8405882352941,493.6754117647058,494.84823529411767,755.089411764706,1181.5439999999999,1011.5474117647058,742.1474117647058,530.3675294117647,190.40541176470586,179.65623529411764,415.439294117647,0.24801863392013423,0.7237031031289364,0.2762968968710636,"POLYGON ((114.878795612533 -4.379699620734215, 114.8855868823757 -3.877009942533964, 115.072616852106 -3.892802034833954, 115.074837592675 -3.896496501956818, 115.1537855011505 -4.341099655971978, 115.1252151881364 -4.360262267637825, 114.95333 -4.394581034507712, 114.878795612533 -4.379699620734215))"
BUMIRAYA INVESTINDO,-3.96556,116.09861, ,Not RSPO Certified,BUMIRAYA INVESTINDO,Indonesia,Kalimantan Selatan,Kota Baru, ,1-Fully Verified,{82673F43-261F-4CB6-A3CE-14AB216022DE},GOLDEN PLANTATION,po1000006251,3.0,5.0,3.0,36513.55058823529,75440.25917647059,57170.26376470589,1487.597294117647,2516.6858823529415,795.15,953.7914117647059,786.3402352941175,2927.5327058823527,2679.8332941176473,1220.568,1738.845176470588,1538.4416470588235,1447.5282352941176,4403.628,1903.0955294117646,3884.5489411764706,3404.888470588235,1003.0962352941176,1517.6699999999998,518.9399999999999,1785.3695294117647,0.48400616576385874,0.6386808138320496,0.36131918616795045,"POLYGON ((115.6810544000961 -4.125101063557524, 115.6906233739697 -4.097816853209291, 115.9143241933616 -3.73038236605451, 115.9496453993886 -3.703476957295794, 116.5082896444258 -3.784968613978468, 116.51357755237 -3.792918216369247, 116.5477676420598 -3.965559999999639, 116.51357755237 -4.138165249238881, 116.4162124145222 -4.284463125269176, 116.2704951881364 -4.382200498346779, 116.09861 -4.416518243407407, 115.9267248118636 -4.382200498346779, 115.7810075854778 -4.284463125269176, 115.68364244763 -4.138165249238881, 115.6810544000961 -4.125101063557524))"
NUBIKA JAYA,1.94833,100.10114, ,Not RSPO Certified,NUBIKA JAYA,Indonesia,Sumatera Utara,Labuhanbatu Selatan, ,1-Fully Verified,{F586799C-6C6F-4EE8-B3D9-7AAEE2557068},PERMATA HIJAU,po1000006257,3.0,4.0,3.0,5188.328823529404,11516.159647058825,9836.44023529411,198.56223529411767,302.60682352941177,340.2709411764706,1150.094117647059,926.0347058823527,254.56905882352945,213.61799999999994,188.05129411764705,76.74176470588236,136.81976470588236,207.59470588235297,217.2349411764706,116.46,140.2704705882353,135.66388235294122,60.12282352941176,92.09470588235295,247.50741176470592,184.01117647058825,0.45052595505260123,0.5274600057969318,0.47253999420306825,"POLYGON ((100.0713446746092 1.87542237688802, 100.0019014928456 1.915108481911109, 100.0155108616976 1.958383589443775, 100.0510749122778 1.980467193110462, 100.1502007475794 1.935534428276999, 100.1323809418192 1.903591237719959, 100.0713446746092 1.87542237688802))"
BALAM,1.76208,100.62086, ,Not RSPO Certified,SALIM IVOMAS PRATAMA,Indonesia,Riau,Rokan Hilir, ,1-Fully Verified,{597DEB05-0356-4E1C-BD3B-3A78F3BEE18E},SALIM GROUP,po1000006258,3.0,3.0,3.0,9421.84941176469,21336.302117646905,19197.306705882238,261.9225882352941,510.3885882352941,30.306,1420.2635294117647,1079.082705882353,594.4115294117646,107.91317647058823,91.74988235294116,1417.3365882352941,486.2375294117646,174.6991764705882,733.2691764705881,411.65223529411765,615.5752941176471,208.9941176470588,74.0925882352941,426.8685882352941,467.9474117647057,309.13870588235307,0.4415877390474347,0.490790169481313,0.509209830518687,"POLYGON ((100.6284727944367 1.705477960614609, 100.6236375920045 1.706994422609987, 100.5645284454306 1.872356026745833, 100.5842040635377 1.914941815759635, 100.7334632760316 1.820129324674447, 100.695773456613 1.772750455487605, 100.6284727944367 1.705477960614609))"
MERIDAN SEJATI SURYA PLANTATION BANGSAL ACEH,1.7235,101.37894, ,Not RSPO Certified,MERIDAN SEJATISURYA PLANTATION,Indonesia,Riau,Dumai, ,1-Fully Verified,{A728203E-EB02-459B-835E-1E4C2217D543},FIRST RESOURCES,po1000006259,3.0,5.0,2.0,107677.44776470588,177093.83047058823,160669.68847058827,1529.1077647058823,5144.75717647059,554.5274117647058,2430.485647058824,9349.425176470586,8400.289764705883,2862.2445882352936,2746.9771764705883,11916.477529411763,12965.951294117647,8010.535764705882,11515.375058823529,4384.7530588235295,10883.697529411766,3113.8065882352944,3355.6665882352936,3465.9494117647046,2496.354,2551.066235294117,0.6080248390278563,0.6701789789330238,0.3298210210669762,"POLYGON ((101.6187433130873 2.095366911766348, 101.4669560269987 1.534363379533014, 101.2189648685054 1.614914087157686, 101.177591051362 2.102044519606875, 101.1787635901237 2.122004916766382, 101.2070548118635 2.141022563478214, 101.37894 2.175418333643116, 101.5508251881364 2.141022563478214, 101.6187433130873 2.095366911766348))"
HAPESONG,1.45198,99.06847, ,Not RSPO Certified,PERKEBUNAN NUSANTARA III,Indonesia,Sumatera Utara,Tapanuli Selatan, ,1-Fully Verified,{FF221EB0-89CF-4312-B532-3B4FFADB63CF},PTPN III,po1000006264,2.0,1.0,3.0,20983.079999999998,175121.01070588245,158002.57058823542,479.8644705882353,617.8221176470588,412.62952941176474,951.1732941176471,991.1975294117648,896.0541176470587,666.9631764705881,989.3283529411765,1514.0156470588233,688.8317647058824,1808.5094117647059,1573.9648235294117,987.9236470588235,1382.9943529411764,909.5438823529412,1328.2828235294116,2101.056705882353,1591.1230588235292,1091.801294117647,0.11982045966626642,0.13280214316691857,0.8671978568330814,"POLYGON ((99.40682569895621 1.74034034538632, 99.39476447928556 1.402740456165988, 98.99433814028345 1.276024073098498, 98.96553734965082 1.419782287017889, 99.2956205777831 1.832409086139328, 99.38607241452222 1.771594275230174, 99.40682569895621 1.74034034538632))"
YUDHA WAHANA ABADI,1.44075,117.2127, ,Not RSPO Certified,YUDHA WAHANA ABADI,Indonesia,Kalimantan Timur,Berau, ,1-Fully Verified,{C955CF88-8634-4F2B-A97F-455FCC9E9EAE},TRIPUTRA AGRO PERSADA,po1000006266,2.0,1.0,3.0,30370.92952941177,266871.1072941177,261952.5797647059,485.376,532.5402352941176,301.5116470588235,462.82023529411765,186.85694117647057,1461.687882352941,892.8448235294114,651.3342352941177,2361.5452941176472,1707.2407058823533,3304.475647058823,4541.845411764704,1381.4029411764704,1619.3325882352935,1036.182,2016.784588235294,2784.7196470588237,2314.149882352941,2328.2788235294106,0.11380373783191178,0.1159405628174836,0.8840594371825163,"POLYGON ((117.5439061677138 1.739879076475749, 117.5411634369289 1.649442491036327, 117.3515471372765 1.227188337349006, 116.872722764217 1.726669904642576, 116.8950975854778 1.760366055173313, 116.9731082606352 1.812816565803749, 117.047562659914 1.817397391726581, 117.5322131094251 1.757488600789791, 117.5439061677138 1.739879076475749))"
TAMBUSAI,1.15719,100.50833, ,Not RSPO Certified,PANCASURYA AGRINDO,Indonesia,Riau,Rokan Hulu, ,1-Fully Verified,{AB001E4A-0BC2-4EFA-B11C-66E813FC0589},FIRST RESOURCES,po1000006268,3.0,3.0,3.0,2926.6577647058843,12057.444705882344,6120.822352941183,84.0529411764706,609.2632941176471,471.5255294117647,768.5484705882353,150.1065882352941,64.57023529411764,26.279999999999998,28.503176470588233,65.75082352941176,59.497764705882354,50.46317647058823,68.26482352941177,56.640352941176474,90.37058823529411,19.169999999999998,62.6170588235294,88.44529411764705,83.37035294117646,79.21729411764706,0.24272620244968532,0.4781478036688263,0.5218521963311737,"POLYGON ((100.4509809465936 1.190564266682824, 100.4498962450764 1.196713949455997, 100.4758298357632 1.246913606329348, 100.4897247415224 1.257734552259398, 100.5784104244143 1.164890219848287, 100.5679290654984 1.101859905476074, 100.5537687777613 1.105100859355439, 100.4509809465936 1.190564266682824))"
UNIT PABRIK HUTALOMBANG,1.13953,99.76809, ,Not RSPO Certified,VICTORINDO ALAM LESTARI,Indonesia,Sumatera Utara,Padang Lawas, ,1-Fully Verified,{B4BC2996-183B-4589-828C-A05B91850263},PERMATA HIJAU,po1000006269,3.0,2.0,3.0,26533.570941176476,124044.98788235305,108236.68835294117,624.3885882352939,647.4370588235294,170.47658823529412,817.2084705882353,1398.0035294117645,1460.4437647058824,586.3383529411765,2495.9675294117646,2665.0482352941176,618.515294117647,2382.646941176471,1526.6294117647058,842.417294117647,2093.9657647058825,1165.7149411764706,1366.577294117647,3394.9510588235294,1313.1021176470588,963.738705882353,0.21390280570095657,0.24514396499877267,0.7548560350012273,"POLYGON ((99.9121232620426 1.227103737448607, 99.89516373910507 1.181713769116118, 99.50264878814157 0.8428631649253819, 99.49054243263919 0.8501144497630425, 99.48330942399423 0.8559325522186347, 99.44677432237151 0.8924857950859746, 99.46515717225823 1.219658970048323, 99.9121232620426 1.227103737448607))"
AMPENAS,1.21352,117.80838, ,Not RSPO Certified,GUNTA SAMBA,Indonesia,Kalimantan Timur,Kutai Timur, ,1-Fully Verified,{66AE5289-EDDE-4C10-8691-5C729892BF0D},SALIM GROUP,po1000006293,1.0,5.0,1.0,13725.887647058826,22272.56647058821,20623.384235294125,241.36870588235294,103.76329411764706,94.37964705882354,383.3050588235294,1728.2731764705882,2040.1111764705884,3225.6705882352944,219.9557647058824,1204.687764705882,570.9681176470588,1292.9823529411767,811.1894117647057,121.32388235294117,178.84799999999998,583.364117647059,754.6983529411763,78.23682352941175,57.522,35.239411764705885,0.6162687926056655,0.6655497221241135,0.33445027787588655,"POLYGON ((117.8426009446089 1.09668835033342, 117.7329429864693 1.169537866486684, 117.7800304082704 1.329517777852831, 117.8295918404546 1.317904350401075, 117.8619986180128 1.09306376541212, 117.8426009446089 1.09668835033342))"
KALIREJO LESTARI,-5.22871,104.94821, ,Not RSPO Certified,KALIREJO LESTARI,Indonesia,Lampung,Lampung Tengah, ,1-Fully Verified,{AF9500C9-1EA3-4912-A11A-352F3DE17C14},SINAR JAYA AGRO INVESTAMA (SJAI),po1000006294,2.0,1.0,3.0,13656.037411764708,216464.6280000001,156938.70494117634,849.7538823529412,513.0088235294118,421.01223529411766,734.9502352941175,370.0941176470588,777.684705882353,900.5823529411764,517.4932941176471,663.2604705882352,756.3970588235294,977.7123529411764,801.5325882352942,258.78000000000003,463.7555294117647,350.6618823529411,741.957176470588,1353.6582352941177,989.1169411764705,1214.6255294117645,0.06308669244457206,0.08701510195896707,0.9129848980410329,"POLYGON ((104.5169016687091 -5.318661808767803, 105.0041143292823 -5.106223619717354, 105.0749943038809 -5.192004044419531, 104.9219156819392 -5.673580029361964, 104.7763248118636 -5.644569012903898, 104.6306075854778 -5.547021019512028, 104.53324244763 -5.400999680707823, 104.5169016687091 -5.318661808767803))"
ANAK TUHA SAWIT MANDIRI,-5.09546,105.18682, ,Not RSPO Certified,ANAKTUHA SAWIT MANDIRI,Indonesia,Lampung,Lampung Tengah, ,1-Fully Verified,{E9B91AB0-5DE7-408D-A7BB-599C51323FC9},SINAR JAYA AGRO INVESTAMA (SJAI),po1000006295,5.0,2.0,4.0,999.8269411764704,23839.624941176608,3747.6822352941167,6.569999999999999,8.72929411764706,2.61,18.09,15.91094117647059,7.739999999999999,23.04,5.86870588235294,25.556470588235296,23.32447058823529,15.389999999999999,186.59117647058824,28.758000000000003,44.00541176470588,67.55258823529412,94.2109411764706,164.0855294117647,174.54458823529407,87.24882352941178,0.041939709355474614,0.266785409862265,0.7332145901377349,"POLYGON ((105.203634837326 -4.979844888528982, 105.2190671208435 -4.979626928794515, 105.2769426552519 -5.21106360196118, 105.1185582457092 -5.187519162858986, 105.203634837326 -4.979844888528982))"
SINAR JAYA INTI MULYA,-5.0665,105.302, ,Not RSPO Certified,SINAR JAYA INTI MULYA,Indonesia,Lampung,Metro, ,1-Fully Verified,{2ACEC1B8-4A93-41B3-817C-0CCE44F5B8CE},SINAR JAYA AGRO INVESTAMA (SJAI),po1000006301,3.0,1.0,4.0,8128.566352941177,230662.91576470618,61622.6964705883,100.62317647058823,244.45447058823527,77.82882352941176,192.45000000000002,189.67870588235294,184.3249411764706,378.23505882352936,82.71,411.911294117647,362.97635294117646,85.65635294117646,684.0109411764705,117.74964705882354,490.0425882352941,721.9418823529412,862.7336470588233,1242.8075294117648,903.4743529411763,794.9565882352941,0.035240022549758006,0.1319086443551011,0.8680913556448989,"POLYGON ((105.2190671208435 -4.979626928794515, 105.3699820454968 -4.890533588942098, 105.7302086949434 -4.960883836886328, 105.7511576420598 -5.066499999999573, 105.71696755237 -5.238834953941565, 105.6196024145222 -5.384895826690054, 105.5859752606565 -5.407414621290096, 105.2769426552519 -5.21106360196118, 105.2190671208435 -4.979626928794515))"
MARIANGO,-1.28094,116.63699, ,Not RSPO Certified,KEBUN MANDIRI SEJAHTERA,Indonesia,Kalimantan Timur,Penajam Paser Utara, ,1-Fully Verified,{8BEAA5FE-72DE-498C-9BFE-D634EF89D4E1},SALIM GROUP,po1000006309,5.0,3.0,4.0,7699.267764705881,24075.412941176462,17613.068117647057,83.36858823529411,61.919999999999995,42.89576470588235,103.38176470588236,99.06105882352941,103.22011764705881,212.1790588235294,516.2819999999999,1135.640117647059,321.95435294117647,263.2337647058824,677.2030588235295,148.25329411764704,469.5183529411765,652.234588235294,784.9888235294118,267.6081176470588,619.8120000000001,1136.5129411764706,0.3197979525218333,0.4371338209378612,0.5628661790621388,"POLYGON ((116.5589289175539 -1.24427591183188, 117.0728859987108 -1.348042207186101, 117.05195755237 -1.4539336012164, 116.9545924145222 -1.600580036777637, 116.8492995139524 -1.671379395614126, 116.7166067958994 -1.548966591807222, 116.5589289175539 -1.24427591183188))"
MEGA HIJAU LESTARI,-1.24075,116.645, ,Not RSPO Certified,MEGA HIJAU LESTARI,Indonesia,Kalimantan Timur,Penajam Paser Utara, ,1-Fully Verified,{66100F9F-236F-4663-A6DD-9B223524A95E},UNKNOWN,po1000006310,5.0,3.0,4.0,14477.411647058825,46214.250705882354,30694.877294117632,209.45047058823528,254.32835294117646,237.5347058823529,317.6569411764706,524.0530588235295,307.93799999999993,537.5812941176471,240.1863529411765,1991.341058823529,227.35235294117646,518.3848235294117,1314.474705882353,493.2494117647059,1203.4538823529413,1518.326470588235,1699.063764705882,611.544705882353,1231.7032941176471,1039.788,0.31326725903653085,0.47165562866847743,0.5283443713315226,"POLYGON ((116.5161968915282 -1.195120642093197, 116.7465609392021 -1.143623826103259, 117.0884579169049 -1.211909126185204, 117.0941576420598 -1.24074999998336, 117.0729506969312 -1.348055269275567, 116.5589289175539 -1.24427591183188, 116.5161968915282 -1.195120642093197))"
KERRY SAWIT INDONESIA 2,-2.69695,112.48308,"RSPO Certified, MB",RSPO Certified,KERRY SAWIT INDONESIA,Indonesia,Kalimantan Tengah,Seruyan, ,1-Fully Verified,{356817C1-E676-46B4-A10D-2E89B8E2913E},WILMAR,po1000006323,1.0,5.0,1.0,12605.294470588231,17293.017176470596,14205.722470588233,60.24035294117647,217.58752941176468,671.1208235294117,3587.6947058823544,3814.71211764706,1587.4245882352936,417.6271764705882,388.2268235294117,75.44470588235295,103.38352941176471,481.7343529411764,338.3050588235294,137.74270588235294,216.95470588235293,116.95411764705882,220.626,55.410000000000004,69.16976470588234,44.935411764705876,0.7289239547936943,0.8873392040909179,0.11266079590908207,"POLYGON ((112.5741946140765 -2.664359506098115, 112.6075164384944 -2.706866777232895, 112.4838339060577 -2.744594946731812, 112.3843517863901 -2.66401049985912, 112.4156501725449 -2.638713598695465, 112.4517102117244 -2.631543967424187, 112.5741946140765 -2.664359506098115))"
GUNA AGUNG SEMESTA,0.98806,101.24345, ,Not RSPO Certified,GUNA AGUNG SEMESTA,Indonesia,Riau,Siak, ,1-Fully Verified,{FF44894B-7EC0-40CA-B5F3-4B9C970A379A},UNKNOWN,po1000006328,3.0,3.0,3.0,2198.826352941174,6011.586000000002,5133.1814117647,108.82129411764707,9.429176470588235,21.96,156.00847058823533,293.4,276.161294117647,123.71858823529412,102.30494117647059,187.87588235294118,72.36,13.852941176470589,95.9710588235294,12.69,67.13364705882353,5.76,79.90164705882353,392.5538823529412,71.99541176470588,106.92811764705881,0.3657647670583392,0.4283554732551825,0.5716445267448176,"POLYGON ((101.2283409124632 0.9561743697604251, 101.1893615392399 0.9807949427797004, 101.1772354840917 1.020584503026688, 101.2963325995947 1.027310575942474, 101.2995074632802 1.024229955836735, 101.2283409124632 0.9561743697604251))"
HENRISON INTI PERSADA,-1.0749,131.5626, ,Not RSPO Certified,HENRISON INTI PERSADA,Indonesia,Papua Barat,Sorong, ,2-High Confidence,{9BB20D15-4362-4171-8304-9EFEF0AB4021},NOBEL PLANTATION,po1000006331,1.0,1.0,3.0,26888.27329411764,506104.2264705881,499003.04258823517,590.6618823529411,1083.451411764706,244.0288235294117,571.187294117647,713.2941176470588,2041.1996470588233,1990.3630588235292,2019.96,1665.528,1595.0255294117646,4102.2303529411765,890.1222352941177,1024.0655294117646,1695.3914117647057,1987.7749411764703,1590.379411764706,1345.2289411764705,849.2407058823529,889.1399999999999,0.05312793667349512,0.05388398666800349,0.9461160133319965,"POLYGON ((131.6293873777043 -1.513595836228281, 131.1823461125221 -0.8495859375955983, 131.2449975854778 -0.7551988474558541, 131.3907148118635 -0.6571850747216984, 131.5626 -0.6227667374661129, 131.7344851881365 -0.6571850747216984, 131.8802024145222 -0.7551988474558541, 131.97756755237 -0.9018825505285393, 132.0117576420598 -1.074899999985556, 131.97756755237 -1.247907515941634, 131.8802024145222 -1.394567237743391, 131.7344851881365 -1.492557029681552, 131.6293873777043 -1.513595836228281))"
UNIT BETUNG,-2.84894,104.1649, ,Not RSPO Certified,PERKEBUNAN NUSANTARA VII,Indonesia,Sumatera Selatan,Banyu Asin, ,1-Fully Verified,{99A85B59-7465-45C6-BF5D-9D3CFEFF2F1A},PTPN III,po1000006340,3.0,3.0,3.0,12639.052941176471,32419.995176470606,29382.08823529414,204.88835294117646,352.3588235294117,258.33317647058817,1337.288823529412,608.1818823529413,715.3383529411766,999.7962352941175,742.391294117647,1835.4684705882355,977.7010588235286,198.5975294117647,1163.9195294117646,391.1209411764707,420.4358823529412,362.99047058823527,598.7421176470589,481.5317647058823,417.09317647058816,572.8750588235292,0.3898536342272343,0.4301618332897891,0.5698381667102109,"POLYGON ((104.2154892160622 -2.935080253150799, 103.9598969276101 -2.842177295527621, 104.1432246115963 -2.751264518711834, 104.2148760190746 -2.766609236041756, 104.2154892160622 -2.935080253150799))"
BENGKAYANG,1.16752,109.58609, ,Not RSPO Certified,MITRA INTISEJATI PLANTATION,Indonesia,Kalimantan Barat,Bengkayang, ,1-Fully Verified,{93C5843B-6592-44DB-BA1C-1D60A29E7ECA},SALIM GROUP,po1000006344,3.0,3.0,3.0,14738.359411764712,34574.03435294087,30899.88741176444,292.63235294117646,202.80847058823528,158.4098823529412,731.5288235294116,602.2161176470588,396.62294117647065,549.7415294117645,1616.0484705882352,990.3391764705887,596.3329411764703,1948.4978823529418,909.9515294117648,831.4330588235294,1425.4083529411764,775.1498823529413,1112.8341176470594,742.244117647059,568.389176470588,287.7705882352939,0.4262840506639071,0.4769712981592746,0.5230287018407254,"POLYGON ((109.51911611309 1.248668867119812, 109.5686053910939 1.26972600782028, 109.7183964354517 1.177676220908847, 109.7527687151457 1.096709392264803, 109.5058636436578 1.110018266125867, 109.51911611309 1.248668867119812))"
LUBUK BANYAU,-3.3097,102.0926, ,Not RSPO Certified,SANDABI INDAH LESTARI,Indonesia,Bengkulu,Bengkulu Utara,Sandabi Indah Lestari,1-Fully Verified,{D7739300-5446-4904-8233-7ACFC3535C4B},GURITAS LINTAS SAMUDERA,po1000006345,3.0,1.0,3.0,39858.83470588236,252237.4044705882,237733.47705882348,1515.3229411764705,606.005294117647,1201.979294117647,2323.1287058823527,1120.5589411764706,2102.558470588235,1689.192705882353,1866.7835294117644,1960.2892941176472,1336.3637647058822,2861.382352941176,2380.2635294117645,1734.3441176470587,2604.8629411764705,2590.1396470588234,2852.032588235294,3790.1901176470587,3231.496235294117,2091.9402352941174,0.1580211102692743,0.16766185056898783,0.8323381494310121,"POLYGON ((102.348296703461 -2.948860925756955, 102.3628373306141 -2.979452988229256, 102.5141558850625 -3.320415840730405, 102.299756437537 -3.417331801540831, 101.9984458385611 -3.529391762885562, 101.9461057485167 -3.268700180888793, 102.2529418200285 -2.890248047631566, 102.2644851881364 -2.892556658866205, 102.348296703461 -2.948860925756955))"
MERAPUN,1.3745,117.14447, ,Not RSPO Certified,GUNTA SAMBA JAYA,Indonesia,Kalimantan Timur,Berau, ,1-Fully Verified,{B252769C-ABDE-49FF-98B0-18FAA66331F7},SALIM GROUP,po1000006346,3.0,3.0,3.0,38840.09788235293,115718.09858823528,113011.64611764708,286.1802352941176,282.8294117647059,282.96882352941174,497.580705882353,249.41717647058823,1170.646588235294,2210.5581176470587,1842.745411764706,5313.479294117647,3512.2087058823518,2276.547882352941,2343.9102352941172,1910.116235294118,5495.077058823528,2250.2061176470593,3607.5359999999987,2904.6525882352944,1379.489294117647,1023.948,0.335644107155263,0.3436822594542134,0.6563177405457866,"POLYGON ((117.0298880466902 1.268498966647639, 116.9081473069947 1.549252580847119, 116.8653881626152 1.720026740546939, 116.8737205379439 1.725629210397726, 117.3515471372765 1.227188337349006, 117.3280135655954 1.128871653296918, 117.106307182069 1.232336960246251, 117.0298880466902 1.268498966647639))"
LEOK,1.02639,121.36083, ,Not RSPO Certified,HARDAYA INTI PLANTATIONS,Indonesia,Sulawesi Tengah,Buol, ,1-Fully Verified,{A42877F8-BC69-4DAC-A9B4-87B3790638ED},BERCA / CIPTA CAKRA MURDAYA,po1000006348,1.0,1.0,3.0,62935.617176470594,561137.7367058824,550135.8649411765,1711.659882352941,1826.214705882353,1061.5161176470588,1671.142588235294,1457.2069411764705,2354.754,698.9629411764705,1960.2571764705883,2111.589176470588,480.87,2572.845882352941,8329.14,8633.19282352941,6232.602705882352,6703.8222352941175,5141.385529411765,3995.8492941176464,2698.9609411764704,3293.644235294118,0.11215716402523467,0.11440013492521527,0.8855998650747847,"POLYGON ((121.8099876420598 1.026389999986209, 121.77579755237 0.8533700522315298, 121.6784324145222 0.7066845822508372, 121.5327151881365 0.6086698084647155, 121.36083 0.5742511538137287, 121.1889448118636 0.6086698084647155, 121.0432275854778 0.7066845822508372, 120.94586244763 0.8533700522315171, 120.9116723579402 1.026389999986209, 120.94586244763 1.199400462332485, 121.0432275854778 1.346063032818818, 121.1889448118636 1.444054907545108, 121.36083 1.478464077241913, 121.5327151881365 1.444054907545108, 121.6784324145222 1.346063032818818, 121.77579755237 1.199400462332485, 121.8099876420598 1.026389999986209))"
KAPUASINDO PALM INDUSTRY,1.01966,111.87922, ,Not RSPO Certified,KAPUASINDO PALM INDUSTRY,Indonesia,Kalimantan Barat,Kapuas Hulu, ,1-Fully Verified,{0953283E-2766-4FD0-A8EA-8EE3D098667D},SINAR MAS,po1000006362,3.0,1.0,3.0,77961.23329411766,410107.7858823523,393591.3095294115,1213.3852941176472,2336.5941176470587,1810.1862352941173,1792.998705882353,1839.8922352941177,1613.3205882352943,3572.644235294118,4652.864470588235,6649.468588235294,2911.8264705882357,3809.321294117648,9627.557999999999,2839.722705882353,7058.215764705882,4735.504235294117,5229.754235294117,7826.378823529411,4027.373647058824,4414.223647058823,0.19009937381799039,0.19807661248245098,0.801923387517549,"POLYGON ((112.3271913264519 1.01365675209063, 111.6073988665931 0.9722254346380229, 111.4360313943778 0.9894540918057118, 111.4300623579402 1.019659999986315, 111.46425244763 1.192670861171515, 111.5616175854778 1.339333818454975, 111.7073348118636 1.437325976517938, 111.87922 1.471735250418315, 112.0511051881364 1.437325976517938, 112.1968224145222 1.339333818454975, 112.29418755237 1.192670861171515, 112.3283776420598 1.019659999986315, 112.3271913264519 1.01365675209063))"
