id,Group_Name,address,alt_name,cert,country,globalid,property_id,latitude,longitude,mill_name,objectid,prnt_comp,rspo_model,state,sub_state,geometry,treeloss_sum,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019
10,WILMAR,1-Fully Verified, ,RSPO Certified,Indonesia,{8E3ECD5A-92F8-402A-A1BE-374F6E619DC4},PO1000000144,-2.5905,112.51128,MUSTIKA SEMBULUH 1,3123,MUSTIKA SEMBULUH,"RSPO Certified, MB",Kalimantan Tengah,Kotawaringin Timur,"{'type': 'Polygon', 'coordinates': [[[112.51128000000516, -2.1405567020731344], [112.38551678024214, -2.158458557690889], [112.26975538442632, -2.2107403501041185], [112.17320389333155, -2.293243796400447], [112.10354559416226, -2.3994062608564946], [112.06632830170426, -2.5207818724310327], [112.06452222748271, -2.6477123973283976], [112.09828147240688, -2.7700948834889716], [112.16492855316974, -2.8781854211265374], [112.25916418164753, -2.9633753183996934], [112.37348685035676, -3.018877833051915], [112.49878981000755, -3.0402703225499224], [112.62508813595937, -3.0258479415028097], [112.74231727167181, -2.9767600752410734], [112.8411380649992, -2.8969183523891218], [112.91368272841835, -2.7926837616706344], [112.95418143830736, -2.672358385407345], [112.95941972614902, -2.5455229383588636], [112.9289911210077, -2.4222733832737036], [112.86532617754322, -2.312417544695562], [112.77349665152246, -2.2246954498109326], [112.66081095367193, -2.1660850248316392], [112.53623305790836, -2.141247976623451], [112.51128000000516, -2.1405567020731344]]]}",4257281.94509804,30172.909803921568,151986.16470588234,59176.223529411756,222203.4039215686,316398.50588235294,830228.8156862746,517209.29019607854,403900.36078431376,201039.83921568625,88402.83921568627,239501.81960784315,165001.3254901961,97828.63921568627,149827.9176470588,231133.3568627451,374687.9529411765,58641.00784313727,38477.8,81463.77254901962
11,WILMAR,1-Fully Verified, ,RSPO Certified,Indonesia,{68600E52-7397-4874-92D4-9F8E8EAACDF3},PO1000000146,-2.78463,112.50953,KERRY SAWIT INDONESIA 1,3124,KERRY SAWIT INDONESIA,"RSPO Certified, MB",Kalimantan Tengah,Seruyan,"{'type': 'Polygon', 'coordinates': [[[112.50953000008505, -2.334686702143878], [112.38374999607625, -2.352588090046264], [112.26797240292017, -2.404868625139428], [112.17140607487963, -2.4873704165569315], [112.10173535844294, -2.5935313446812485], [112.06450936737504, -2.7149060177647093], [112.06269965209232, -2.8418364949922967], [112.09646138448974, -2.9642198394400046], [112.16311755543458, -3.072311873670097], [112.25736850626767, -3.1575034387436687], [112.3717114329294, -3.213007271620137], [112.49703749027715, -3.234400318007116], [112.62335917630352, -3.219977558534264], [112.74060931189216, -3.17088849675911], [112.83944652465834, -3.09104513475254], [112.91200155734325, -2.986808973115715], [112.95250403451617, -2.866482584519554], [112.95773981167466, -2.739646999486668], [112.92730339676278, -2.616398223561195], [112.86362665717384, -2.5065438379853955], [112.7717826755589, -2.4188234166072426], [112.65908097756193, -2.3602143636965507], [112.53448636276512, -2.3353779582813186], [112.50953000008505, -2.334686702143878]]]}",3646461.6705882354,24613.60392156863,117792.45098039215,55165.79607843137,122229.02352941176,239851.72549019608,627732.1843137256,497803.8235294117,334503.67058823525,137733.65490196078,62770.39215686274,189949.60392156863,116213.81176470587,50999.168627450985,116199.60392156862,189816.44313725492,553855.8980392157,56858.8431372549,40228.984313725494,112142.98823529412
12,ROYAL GOLDEN EAGLE,1-Fully Verified, ,RSPO Certified,Indonesia,{02469A9C-AD0D-40EA-904E-6B52FD00AC1D},PO1000000148,-0.2232,102.095,UKUI I,3125,INTI INDOSAWIT SUBUR,"RSPO Certified, MB",Riau,Pelalawan,"{'type': 'Polygon', 'coordinates': [[[102.09499999964729, 0.2267432974694286], [101.96932517595802, 0.2088357447204323], [101.85365425044456, 0.15653863804387375], [101.75719437249772, 0.07401503753089904], [101.68762301106831, -0.032166133689879625], [101.65047727794828, -0.15355316789684026], [101.64871382631237, -0.2804842661603327], [101.68247387273746, -0.40285629584937277], [101.74907170992311, -0.5109286089019437], [101.84320768947303, -0.5960982009806405], [101.95738917615064, -0.6515846684457616], [102.08252652914798, -0.6729703791652534], [102.20865697421502, -0.6585526045126403], [102.32573858111836, -0.6094792913956555], [102.42445060364432, -0.5296575243901733], [102.49693589414294, -0.4254420623752619], [102.53742604018102, -0.3051290176336576], [102.54269968241259, -0.1782952578293624], [102.51233807154786, -0.05503622089746666], [102.44875802654144, 0.05483730884449068], [102.35701982256683, 0.14257978417313769], [102.24442502921809, 0.20120692076566069], [102.11993582826234, 0.22605179863317873], [102.09499999964729, 0.2267432974694286]]]}",4780489.494117646,341242.7098039216,169909.41568627453,53378.372549019616,378454.356862745,407594.137254902,51794.96862745102,244330.32941176472,355458.21960784314,129244.37647058825,519855.0509803922,383812.71764705883,397957.9882352941,248693.17254901963,224150.3960784313,99295.79607843136,296261.74117647053,174907.5568627451,120717.16470588234,183431.02352941176
13,MUSIM MAS,1-Fully Verified, ,RSPO Certified,Indonesia,{073F1DB7-D23D-4796-BA2C-A169D3198051},PO1000000170,-2.47817,112.64761,MAJU ANEKA SAWIT,3130,MAJU ANEKA SAWIT,"RSPO Certified, IP",Kalimantan Tengah,Kotawaringin Timur,"{'type': 'Polygon', 'coordinates': [[[112.64761000018622, -2.028226702261035], [112.52185583100814, -2.046128828459034], [112.40610319860113, -2.098411348245603], [112.30955978447533, -2.180915751893998], [112.23990830327826, -2.287079105101197], [112.20269584743869, -2.4084552595559963], [112.20089186959751, -2.535385811989553], [112.23464985206225, -2.657767801607654], [112.30129202335024, -2.765857473473119], [112.39551928202809, -2.8510464059553975], [112.50983083135988, -2.906548158051167], [112.63512108664082, -2.92794032540661], [112.76140656167833, -2.913518163266612], [112.87862416410724, -2.8644309885751125], [112.9774359770837, -2.784590213939627], [113.04997502205914, -2.6803565319848377], [113.09047176448357, -2.560031741374104], [113.0957115317113, -2.433196374188566], [113.06528728455733, -2.3099463683987493], [113.00162883111466, -2.2000896892800683], [112.90980718616841, -2.1123666262708216], [112.79713015374824, -2.053755407536601], [112.672561277048, -2.028917987463488], [112.64761000018622, -2.028226702261035]]]}",4462647.847058823,33193.972549019614,151617.65098039218,97359.95294117648,277118.8705882353,306272.49411764706,835448.2431372548,450981.29803921573,347861.4039215686,261958.90980392153,166155.49019607843,283148.8039215687,178981.35294117648,109397.65490196078,174970.5254901961,267983.8392156863,348236.9137254902,60216.415686274515,36622.45882352941,75121.59607843136
14,MUSIM MAS,1-Fully Verified, ,RSPO Certified,Indonesia,{AF59E9D2-4C60-4757-B492-B1481975A804},PO1000000180,-2.31928,103.71164,BERKAT SAWIT SEJATI,3131,BERKAT SAWIT SEJATI,"RSPO Certified, IP",Sumatera Selatan,Musi Banyuasin,"{'type': 'Polygon', 'coordinates': [[[103.71163999968289, -1.869336702162307], [103.58589780502567, -1.8872392110299414], [103.47015680654748, -1.9395227595022502], [103.37362418145162, -2.0220285170664694], [103.30398188503048, -2.12819312714565], [103.26677602455854, -2.249570049308505], [103.26497499903743, -2.3765006406333793], [103.29873141712315, -2.4988819280001087], [103.36536708241827, -2.6069703754784967], [103.45958312287719, -2.692157943570265], [103.57387969770363, -2.747658617286008], [103.69915280927447, -2.769050329081954], [103.82542093991358, -2.7546284765103555], [103.94262300162339, -2.7055422798109894], [104.0414227630996, -2.625702846122568], [104.11395433821451, -2.5214704493472277], [104.15444856348745, -2.4011464870027255], [104.15969045669085, -2.274311232810013], [104.1292721725287, -2.151060589672063], [104.06562247935047, -2.0412027218676974], [103.97381137733952, -1.953478289712266], [103.86114586043908, -1.8948659484144408], [103.7365889214482, -1.870028002429628], [103.71163999968289, -1.869336702162307]]]}",4007817.5411764705,96449.0,107308.1294117647,30267.780392156867,170974.34509803922,132927.7882352941,272668.78039215686,292035.7098039215,415357.0352941176,224174.05882352943,112792.24705882354,141192.57254901962,678934.6980392156,174340.22352941177,277579.1137254902,172844.30588235296,233703.8,137065.1176470588,217673.80000000002,119529.03529411765
15,BAKRIE,1-Fully Verified, ,Not RSPO Certified,Indonesia,{23EAC1B9-1917-43A5-A137-9882BB54D2ED},PO1000000184,3.04075,99.58144,UNIT KISARAN,3134,BAKRIE SUMATERA PLANTATIONS, ,Sumatera Utara,Asahan,"{'type': 'Polygon', 'coordinates': [[[99.58144000035105, 3.4906932973474305], [99.4555348102422, 3.4727778827428866], [99.3396644471682, 3.420459645485332], [99.24306059193052, 3.337908243355127], [99.17341419210443, 3.2317012784409878], [99.13626308688231, 3.1102985083874475], [99.13455349093982, 2.983366640985228], [99.16840924183543, 2.8610090465556364], [99.23512578038881, 2.752961867483506], [99.32938813519642, 2.6678202659186576], [99.44369492540154, 2.6123559133651186], [99.56895462644103, 2.5909795433339164], [99.6952070688769, 2.6053909707692147], [99.81241335993914, 2.654444228673797], [99.91125200705396, 2.7342384885252575], [99.98385852950983, 2.838427572622319], [100.02445032079378, 2.9587235986746054], [100.02978751034763, 3.085555010477129], [99.99943324102931, 3.208827105015168], [99.93579213881408, 3.3187250251806355], [99.84392279660304, 3.40649561227489], [99.73113779404184, 3.46514580660712], [99.60642196553441, 3.4900014889947473], [99.58144000035105, 3.4906932973474305]]]}",2018972.6431372548,143787.76078431372,58765.58431372549,72727.96862745099,168467.6,180730.84313725488,113073.05490196079,83324.03529411764,45447.16470588235,161129.9607843137,177486.56470588237,114869.95294117648,110936.3411764706,43216.933333333334,93743.41960784313,75361.62745098039,117739.4431372549,90791.03529411765,80019.89019607843,87353.46274509805
16,ROYAL GOLDEN EAGLE,1-Fully Verified, ,RSPO Certified,Indonesia,{F0B3F451-7C57-4168-A8C8-F7AF37432DF9},PO1000000279,-1.5851,103.20122,MUARA BULIAN,3163,INTI INDOSAWIT SUBUR,"RSPO Certified, MB",Jambi,Batang Hari,"{'type': 'Polygon', 'coordinates': [[[103.20121999959935, -1.1351567027155254], [103.0755205571423, -1.1530609789618615], [102.95982173517089, -1.2053492783775308], [102.86332929991377, -1.287861288693288], [102.79372246588473, -1.3940317029480829], [102.75654334436977, -1.515412169844888], [102.75475576596581, -1.6423429400025429], [102.78850832217411, -1.7647209837832254], [102.8551205896287, -1.8728037769163262], [102.9492942286856, -1.957985044573112], [103.06353306485285, -2.013480738796952], [103.18873951933136, -2.034870347061722], [103.31494016574281, -2.020449923909429], [103.43208216486609, -1.9713682431279502], [103.53083613537133, -1.8915350015542947], [103.60334045078112, -1.7873085397640829], [103.64382708710738, -1.6669884028659898], [103.64907931415345, -1.5401536712384212], [103.61868552559301, -1.4169000854411105], [103.55506993191825, -1.3070367284462436], [103.46329835401232, -1.2193059732697786], [103.3506747734361, -1.1606884474895964], [103.22616053482709, -1.135848072561007], [103.20121999959935, -1.1351567027155254]]]}",4000944.129411765,56859.03921568627,100857.36078431373,53401.05882352941,204292.5568627451,234924.86666666667,379196.0941176471,486276.3882352941,438968.5882352941,358707.2980392157,32608.301960784316,116702.52941176471,317682.2705882353,129715.01176470587,147525.53333333333,111044.8156862745,290968.9529411765,215439.20392156864,178226.23529411765,147548.0235294118
17,MP EVANS,1-Fully Verified, ,RSPO Certified,Indonesia,{71454236-0026-4D96-B087-98826DA552A9},PO1000000283,2.10305,99.94766,PANGKATAN,3165,PANGKATAN INDONESIA,"RSPO Certified, MB",Sumatera Utara,Labuhanbatu,"{'type': 'Polygon', 'coordinates': [[[99.94766000018652, 2.552993297824825], [99.82186289696608, 2.535080145172189], [99.70608838596054, 2.48276798713155], [99.6095580230838, 2.4002245826132462], [99.53995632627368, 2.294025036361244], [99.50281909114378, 2.1726267904950367], [99.50109456177081, 2.0456951417619504], [99.53491153671544, 1.9233333934608556], [99.60157177762716, 1.8152789848600535], [99.69576648354125, 1.7301293336436137], [99.80999927787104, 1.6746586218831854], [99.93518219580403, 1.6532795660602342], [100.06135762629364, 1.6676928185451625], [100.17848913679578, 1.7167518432971702], [100.2772585439846, 1.7965540135810987], [100.349806085837, 1.9007506846617854], [100.3903551566283, 2.021051607385652], [100.3956722858537, 2.1478836970698554], [100.36532597262638, 2.2711520379850776], [100.30172355660854, 2.381042943436824], [100.20992243974139, 2.4688054439278075], [100.09722960854255, 2.5274490047113294], [99.97262039574113, 2.5523015785248897], [99.94766000018652, 2.552993297824825]]]}",2875155.8235294116,86050.50980392155,125780.16078431373,56235.40784313725,195081.26274509807,210969.66274509803,142588.8705882353,80286.58039215686,87966.99607843137,224851.57254901965,165816.53333333333,169793.88235294117,160642.64705882355,152575.6196078431,194941.6,125229.12156862745,192621.16078431372,191013.49411764703,151689.34901960785,161021.39215686274
18,SAMPOERNA AGRO,1-Fully Verified, ,Not RSPO Certified,Indonesia,{5D467ACC-4F07-4EA9-AD3A-6A91B87ACC23},PO1000000284,-3.83663,104.96952,BELIDA,3166,AEK TARUM, ,Sumatera Selatan,Ogan Komering Ilir,"{'type': 'Polygon', 'coordinates': [[[104.96951999987112, -3.3866867027320207], [104.8436238137101, -3.4045855535198246], [104.72773521702366, -3.456859268114159], [104.63106909716122, -3.5393520819136715], [104.5613170813383, -3.645504674726023], [104.52403644059001, -3.7668742550452134], [104.52220658737107, -3.893804472105398], [104.55598854193671, -4.016192471909301], [104.62270734013988, -4.124292625479456], [104.71706025898628, -4.209493239658146], [104.83153596096214, -4.265004225348616], [104.95701240480373, -4.286400293560719], [105.08348610071943, -4.271975480645432], [105.20087362024776, -4.222879931844597], [105.29981967265395, -4.143027676030167], [105.3724454534684, -4.038782991607542], [105.41297644460337, -3.918451111744451], [105.41819962430145, -3.7916147796272544], [105.38771473742294, -3.668370232177202], [105.32396126425044, -3.558523730021536], [105.23202050161179, -3.470812387452608], [105.11920948328158, -3.4122107775737605], [104.99449927649071, -3.387377858989764], [104.96951999987112, -3.3866867027320207]]]}",2076009.7098039216,39489.101960784305,49509.28235294118,17853.807843137252,67069.32156862743,64605.42352941176,97871.8705882353,156915.30588235293,133280.5725490196,203030.18039215688,89947.95686274511,129700.40392156862,232465.12156862745,37106.737254901964,105841.03921568627,116272.85098039216,147859.8862745098,106388.5568627451,163727.96078431373,117074.3294117647
19,MUSIM MAS,1-Fully Verified, ,RSPO Certified,Indonesia,{3BA30488-6BA3-4958-86D6-CDE81F9718AE},PO1000000286,-1.59584,112.59883,UNGGUL LESTARI,3167,UNGGUL LESTARI,"RSPO Certified, IP",Kalimantan Tengah,Kotawaringin Timur,"{'type': 'Polygon', 'coordinates': [[[112.59882999983493, -1.1458967026281746], [112.47313008092259, -1.1638009530282813], [112.35743077909181, -1.2160891829670313], [112.26093787032208, -1.2986011018467094], [112.19133060012713, -1.404771431229851], [112.15415113166846, -1.5261518462997161], [112.15236335882656, -1.6530826138514523], [112.18611593164394, -1.775460705068895], [112.2527284624606, -1.8835435808849246], [112.34690261009409, -1.968724940666891], [112.46114215530768, -2.024220707698504], [112.58634943622636, -2.045610346719575], [112.7125509199926, -2.0311899026673865], [112.82969365869901, -1.9821081558566043], [112.92844818191355, -1.9022748237423868], [113.00095281017468, -1.798048275166728], [113.04143950963736, -1.6777280823244454], [113.04669157944153, -1.5508933430465437], [113.01629746871788, -1.4276398002713968], [112.95268145172375, -1.317776523541076], [112.86090940445962, -1.2300458608274538], [112.74828534390086, -1.1714284108638051], [112.62377062819314, -1.1465880714561378], [112.59882999983493, -1.1458967026281746]]]}",2912050.5568627454,45793.79607843137,78819.19215686274,24871.36470588235,293162.9529411765,142627.5019607843,277543.6941176471,267124.631372549,268968.2078431372,204918.01568627454,249813.32156862743,117531.65098039217,244299.68627450982,121880.8470588235,151995.80392156861,99340.98823529412,124995.97254901961,74766.2431372549,62210.76470588236,61385.921568627455
20,SIME DARBY,1-Fully Verified, ,RSPO Certified,Indonesia,{265E2761-9DAA-4513-B294-80D2943F6B7C},PO1000000314,-2.14833,112.29278,PEMANTANG,3182,TEGUH SEMPURNA,"RSPO Certified, IP",Kalimantan Tengah,Seruyan,"{'type': 'Polygon', 'coordinates': [[[112.29278000034952, -1.6983867022385077], [112.16704960687858, -1.7162896227430777], [112.05132012898545, -1.7685742777625275], [111.9547982803628, -1.8510814916988574], [111.88516526538744, -1.9572474537280944], [111.84796617927387, -2.078625201629983], [111.84616831327325, -2.205555834722293], [111.87992333781793, -2.3279363666611776], [111.946552576701, -2.436023497116], [112.0407573593017, -2.521209597627817], [112.15503880871151, -2.576709111423595], [112.2802945561253, -2.5981003332175545], [112.40654511531143, -2.58367881361898], [112.52373146758389, -2.534593668858767], [112.62251911433654, -2.454755677528312], [112.69504327695618, -2.3505246631593435], [112.7355351417242, -2.230201591784088], [112.74077936604817, -2.1033664591979524], [112.71036723426012, -1.9801151305489404], [112.64672641729436, -1.870255984147825], [112.55492586753068, -1.7825300792432701], [112.44227177021945, -1.72391653041757], [112.31772660298178, -1.6990780187111023], [112.29278000034952, -1.6983867022385077]]]}",3801439.0980392164,54432.941176470595,198119.60000000003,76839.41176470587,354715.44705882354,278329.09411764704,609926.1529411764,350664.5450980392,364273.53725490195,236538.03137254904,163423.38039215683,136915.96470588236,151169.92941176472,112131.82352941175,167075.72941176468,149701.67843137257,200909.2705882353,87412.2156862745,50487.654901960785,58372.69019607843
21,SIME DARBY,1-Fully Verified, ,RSPO Certified,Indonesia,{CDF12F7D-80C7-4B23-BFF3-2C02BD408D33},PO1000000315,-1.79167,103.79139,LADANG PANJANG,3183,BAHARI GEMBIRA RIA,"RSPO Certified, MB",Jambi,Muaro Jambi,"{'type': 'Polygon', 'coordinates': [[[103.79138999976584, -1.3417267023128796], [103.66568061810932, -1.3596304814040974], [103.54997185303327, -1.4119174444176978], [103.45346971499796, -1.4944276959270255], [103.383854062089, -1.600596477619807], [103.34666803758009, -1.7219759475601788], [103.3448767076735, -1.8489066675440808], [103.3786297909714, -1.971285623763654], [103.4452475345598, -2.079370007345918], [103.53943153666833, -2.1645530471068737], [103.65368471594782, -2.2200501418617176], [103.7789078394413, -2.2414403417577673], [103.90512537096136, -2.2270195165728195], [104.02228231852447, -2.1779365656494374], [104.12104752927723, -2.098101582449124], [104.19355830912316, -1.9938734512891703], [104.2340464090277, -1.87355223830185], [104.2392956434237, -1.7467173595625547], [104.20889547031705, -1.6234646013608611], [104.14527134175655, -1.513602788313691], [104.05349017004774, -1.4258738116980485], [103.94085666293084, -1.3672577442656235], [103.81633248004376, -1.3424180525863052], [103.79138999976584, -1.3417267023128796]]]}",4335353.098039214,65574.72156862746,96425.21176470589,26776.819607843136,355199.89019607846,248170.07843137256,113224.09411764704,377490.2784313725,298772.9215686274,296029.81176470587,83816.10196078432,89520.38431372549,454248.41960784316,190150.40784313728,243149.53333333327,214009.356862745,772550.7843137253,158077.19999999998,160107.21568627455,92059.86666666668
22,SIME DARBY,1-Fully Verified, ,RSPO Certified,Indonesia,{F8EC6011-A30B-4AFA-9349-1A4244BBAB23},PO1000000316,-2.98572,103.40603,SUNGAI PINANG,3184,BINA SAINS CEMERLANG,"RSPO Certified, IP",Sumatera Selatan,Musi Rawas,"{'type': 'Polygon', 'coordinates': [[[103.40603000041351, -2.5357767023041635], [103.28023108272116, -2.553677605585072], [103.16443530489576, -2.6059568378996256], [103.06785243397596, -2.688456914575159], [102.99816800699062, -2.7946162507441725], [102.96093255091016, -2.9159899512966305], [102.95911903968985, -3.0429203790355217], [102.9928837572177, -3.165304612769411], [103.05955015369453, -3.273398197754537], [103.15381812264043, -3.3585914910431183], [103.26818342568735, -3.414096689921333], [103.39353493543845, -3.4354903133865786], [103.51988235784674, -3.4210671617683173], [103.63715567392593, -3.37197686114657], [103.73601109728247, -3.2921318006006928], [103.80857775242653, -3.187894011180297], [103.84908462253182, -3.0675665736663777], [103.85431786032183, -2.9407308457468155], [103.82387298352538, -2.817482877261843], [103.76018324947132, -2.7076299973076154], [103.66832317720238, -2.619911309981232], [103.55560353603622, -2.56130367875033], [103.43099008945244, -2.5364679393632135], [103.40603000041351, -2.5357767023041635]]]}",3557686.572549019,122506.43529411765,96283.78431372553,26132.13333333333,172867.96470588233,98636.3411764706,281094.43921568623,62428.658823529404,323640.84705882357,233401.07058823528,152616.1294117647,169889.15294117646,562263.0039215686,146576.05098039217,228424.34509803922,154698.40000000002,267745.3960784314,146907.23137254905,172906.6431372549,138668.5450980392
23,SIME DARBY,1-Fully Verified, ,RSPO Certified,Indonesia,{EF0C8605-72E3-4BA9-B4B3-E88C2AEBDA6B},PO1000000317,0.59139,101.65889,TELUK SIAK,3185,ANEKA INTI PERSADA,"RSPO Certified, IP",Riau,Siak,"{'type': 'Polygon', 'coordinates': [[[101.65888999991546, 1.0413332971857814], [101.53319595986322, 1.0234237846357672], [101.4175104806323, 0.9711214102516968], [101.32104402493704, 0.8885908782155537], [101.25147508953657, 0.7824032748687032], [101.21433928979964, 0.6610123151045411], [101.21258978450173, 0.5340810227156009], [101.24636341972082, 0.4117125908302516], [101.31297060652741, 0.30364654483498044], [101.40710948620902, 0.2184839334761041], [101.52128751803029, 0.16300298202816652], [101.64641735171283, 0.1416196012494175], [101.77253988839134, 0.15603579264427614], [101.88961700519825, 0.20510410340553428], [101.98833060033292, 0.2849190100453446], [102.06082408349016, 0.38912789451168445], [102.10132725542006, 0.5094366970106516], [102.10661512223832, 0.6362698736370199], [102.07626455210296, 0.7595321684970618], [102.01268859615718, 0.8694117807507179], [101.92094557786643, 0.9571612651373332], [101.80833759442021, 1.0157941499624816], [101.68382974791876, 1.0406417211943602], [101.65888999991546, 1.0413332971857814]]]}",4629737.380392156,238111.83529411774,207952.3803921569,64138.43921568627,420114.4392156863,387941.8352941177,206855.93333333332,430724.10588235303,231287.32941176475,317424.49019607843,442961.73725490185,234378.9764705882,333517.7568627451,152437.64313725493,232891.71372549018,88349.36470588234,189524.7725490196,181446.65882352943,140473.56862745096,129204.4
24,SIME DARBY,1-Fully Verified, ,RSPO Certified,Indonesia,{2DD85CB1-E526-4811-9A19-7214DE159159},PO1000000318,0.2565,103.58883,TELUK BAKAU,3186,BHUMIREKSA NUSA SEJATI,"RSPO Certified, IP",Riau,Indragiri Hilir,"{'type': 'Polygon', 'coordinates': [[[103.58883000026069, 0.7064432978934267], [103.46314693633342, 0.6885345911219879], [103.34747027116863, 0.636234382550317], [103.25100887985036, 0.553706700340526], [103.18144064883742, 0.44752174139980405], [103.14430167352847, 0.326132395405641], [103.1425464772865, 0.199201182639353], [103.17631369968748, 0.07683127145585247], [103.24291541327352, -0.031237351126520978], [103.3370507975256, -0.11640283236948198], [103.45122745602829, -0.17188605148694563], [103.57635731919831, -0.1932703901080105], [103.70248002100922, -0.1788535478340536], [103.81955611912201, -0.12978318057913887], [103.91826665262572, -0.04996545355032863], [103.99075499419011, 0.054246135130193204], [104.03125182011226, 0.17455668185491124], [104.03653370946692, 0.3013900984282616], [104.0061793425247, 0.4246510540163339], [103.94260326060969, 0.5345281656244214], [103.85086446607936, 0.6222747683237765], [103.73826466071792, 0.6809052897769916], [103.61376752660918, 0.7057517536246852], [103.58883000026069, 0.7064432978934267]]]}",1338200.6941176471,71083.96470588236,77003.90196078431,47786.61568627451,94156.48235294118,154687.1019607843,31082.1137254902,23901.623529411765,37728.79607843138,28694.988235294117,54118.70588235294,35509.470588235294,89903.52549019609,39446.07450980392,130538.92549019608,43458.4431372549,104440.4705882353,94279.52156862746,92971.76862745099,87408.2
25,SIME DARBY,1-Fully Verified, ,RSPO Certified,Indonesia,{DDA523C1-2BCD-4346-83B7-242B5D2324EE},PO1000000319,-3.49472,116.16667,GUNUNG ARU,3187,BERSAMA SEJAHTERA SAKTI,"RSPO Certified, MB",Kalimantan Selatan,Kota Baru,"{'type': 'Polygon', 'coordinates': [[[116.16667000044694, -3.0447767019859255], [116.0408162526613, -3.0626763778849972], [115.92496804093554, -3.1149523106518857], [115.82833795045804, -3.1974480442597235], [115.75861495648168, -3.3036033481310785], [115.72135347136717, -3.424974585059188], [115.71953023959094, -3.5519048870235466], [115.75330437205626, -3.674291372905063], [115.82000033701381, -3.7823888857292913], [115.91431660320109, -3.867586556592483], [116.028744886139, -3.923095215676242], [116.15416777462212, -3.944490300957824], [116.28058735014699, -3.930066155981356], [116.39792584363282, -3.880972717235009], [116.4968328380945, -3.8011233542478102], [116.56943292559468, -3.6968814418276854], [116.60995314807677, -3.576551347792987], [116.61518023606382, -3.4497152583785486], [116.58471224462171, -3.326469335400157], [116.52098608693281, -3.216620269124562], [116.4290802001179, -3.128905973811238], [116.31630890578711, -3.070301943286806], [116.19164090168606, -3.045467890726063], [116.16667000044694, -3.0447767019859255]]]}",1877767.098039216,57012.25490196079,73727.25882352941,38503.55294117647,68367.14901960784,54029.98823529411,115805.84313725491,81430.62352941177,38175.05882352941,98224.63137254902,34023.25098039216,80458.45882352942,132840.69019607845,105774.90980392156,189590.94509803923,215484.74117647056,128754.25882352941,130675.37647058823,124337.56862745098,110550.53725490195
26,SIME DARBY,1-Fully Verified, ,RSPO Certified,Indonesia,{7ABE3D7F-44C6-46BE-8572-2B1894E68016},PO1000000320,-2.91618,103.75083,RANTAU PANJANG,3188,GUTHRIE PECCONINA INDONESIA,"RSPO Certified, MB",Sumatera Selatan,Musi Banyuasin,"{'type': 'Polygon', 'coordinates': [[[103.75083000018427, -2.4662367021529517], [103.62503779904749, -2.4841377730399397], [103.50924847173533, -2.5364174559210784], [103.41267145679065, -2.6189181256444627], [103.34299186879387, -2.7250780124008562], [103.30575973821463, -2.8464520493161247], [103.30394754250324, -2.9733824941816893], [103.33771118069882, -3.0957664203592747], [103.40437394782091, -3.2038594690089495], [103.4986358996213, -3.28905216458032], [103.6129933042461, -3.344556891012733], [103.73833583635208, -3.365950314888871], [103.86467418150643, -3.351527298898615], [103.98193931699286, -3.302437426745115], [104.08078830436953, -3.222592953653759], [104.15335083878895, -3.1183557272109503], [104.19385613326632, -2.9980286524638666], [104.19909024215933, -2.8711929739517603], [104.1686483344762, -2.7479447262004286], [104.1049631834106, -2.638091325516409], [104.01310880414454, -2.5503720384628736], [103.90039552569021, -2.4917639155429105], [103.77578876568933, -2.466927945810248], [103.75083000018427, -2.4662367021529517]]]}",3827593.788235294,144558.12549019608,109652.04313725489,45692.75294117648,195518.0588235294,118140.45490196078,294544.40392156865,119419.68627450979,358659.7607843137,294559.4705882352,172952.8588235294,162737.27450980392,585334.2509803922,155500.05490196074,231140.32549019606,159640.03921568627,258369.06666666662,122873.34509803921,160223.89019607843,138077.9254901961
