objectid,mill_name,latitude,longitude,rspo_model,cert,id,prnt_comp,country,state,sub_state,alt_name,address,globalid,parent_co,umlid,risk_score_current,risk_score_past,risk_score_future,treeloss_sum,land_area,forest_area,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019,treeloss_sum_proportion_of_land,treeloss_sum_proportion_of_forest,remaining_proportion_of_forest,geometry
4105,TANGAR,-2.2436,112.29935, ,Not RSPO Certified,PO1000004656,MITRA KARYA AGRO INDO,Indonesia,Kalimantan Tengah,Seruyan, ,1-Fully Verified,{6609F119-78F7-42ED-9414-C09DAFC5BAD7},SINAR MAS,po1000004656,1,5,1,353373.5502,782585.7184,586182.8132,5382.005647,19814.45294,6681.892235,29045.79424,26267.30753,61908.07376,33979.70082,35908.45835,21956.71094,14129.43106,13677.47329,12083.26165,8299.238824,13866.06565,13506.21494,19260.54847,7530.955412,4639.628118,5436.336353,0.451546127,0.60283847,0.39716153,"POLYGON ((112.7485076420598 -2.243599999970051, 112.7446650361669 -2.302574886060993, 112.7332029665406 -2.360538285620651, 112.71431755237 -2.416498557222147, 112.6883319283277 -2.469498457278523, 112.6556907156454 -2.518631504472666, 112.6169524145222 -2.563057466275138, 112.5727798480305 -2.602016704028003, 112.5239288210299 -2.63484313345174, 112.4712351881364 -2.660975581792266, 112.4156005520184 -2.679967350656353, 112.3579768367246 -2.69149382435289, 112.29935 -2.695357996712402, 112.2407231632754 -2.69149382435289, 112.1830994479816 -2.679967350656353, 112.1274648118636 -2.660975581792266, 112.0747711789701 -2.634843133451753, 112.0259201519695 -2.602016704028003, 111.9817475854778 -2.563057466275138, 111.9430092843545 -2.518631504472666, 111.9103680716723 -2.469498457278523, 111.88438244763 -2.416498557222147, 111.8654970334594 -2.360538285620651, 111.8540349638331 -2.302574886060993, 111.8501923579402 -2.243599999970051, 111.8540349638331 -2.184622703743381, 111.8654970334594 -2.126652238036034, 111.88438244763 -2.070680725855836, 111.9103680716723 -2.0176661768639, 111.9430092843545 -1.968516070725437, 111.9817475854778 -1.924071802543394, 112.0259201519695 -1.885094258537939, 112.0747711789701 -1.852250770516715, 112.1274648118636 -1.826103673714429, 112.1830994479816 -1.807100664745417, 112.2407231632754 -1.795567125248035, 112.29935 -1.791700542879739, 112.3579768367246 -1.795567125248035, 112.4156005520184 -1.807100664745417, 112.4712351881364 -1.826103673714429, 112.5239288210299 -1.852250770516715, 112.5727798480305 -1.885094258537939, 112.6169524145222 -1.924071802543394, 112.6556907156454 -1.968516070725424, 112.6883319283277 -2.0176661768639, 112.71431755237 -2.070680725855836, 112.7332029665406 -2.126652238036034, 112.7446650361669 -2.184622703743381, 112.7485076420598 -2.243599999970051))"
4147,BINA RAHMAD MADANI,3.93187,98.17958, ,Not RSPO Certified,PO1000004841,BINA RAHMAD MADANI,Indonesia,Sumatera Utara,Langkat, ,2-High Confidence,{B7A8C604-7CD1-4D2E-81B1-8602BD38B95C},TRINITY INTERLINK,po1000004841,2,1,5,113925.9095,669370.2826,536087.3206,3278.195647,2284.000941,3751.218353,4303.286118,3744.367059,5192.598706,5710.119882,5224.827882,10497.35365,7255.580824,6748.413176,9461.743059,6937.402588,8407.169647,3752.590941,6483.236118,4834.999412,9651.212471,6407.593059,0.170198637,0.212513718,0.787486282,"POLYGON ((98.62873764205976 3.931869999999643, 98.62489503616695 3.872986724993752, 98.61343296654063 3.815106913033262, 98.59454755237003 3.759221270595136, 98.56856192832768 3.706286552560507, 98.53592071564546 3.657209152438804, 98.49718241452221 3.612829547323508, 98.45300984803049 3.573907867050399, 98.4041588210299 3.541110837731395, 98.35146518813644 3.515000326061062, 98.29583055201842 3.496023683004664, 98.23820683672459 3.484506054214634, 98.17958 3.480644790370397, 98.1209531632754 3.484506054214634, 98.0633294479816 3.496023683004664, 98.00769481186356 3.515000326061062, 97.95500117897012 3.541110837731395, 97.90615015196951 3.573907867050399, 97.86197758547779 3.612829547323508, 97.82323928435456 3.657209152438804, 97.79059807167233 3.706286552560507, 97.76461244762996 3.759221270595136, 97.74572703345939 3.815106913033262, 97.73426496383307 3.872986724993752, 97.73042235794024 3.931869999999643, 97.73426496383307 3.990749060579469, 97.74572703345939 4.04861651648997, 97.76461244762996 4.104482503358934, 97.79059807167233 4.157391605882243, 97.82323928435456 4.206439176287608, 97.86197758547779 4.250786770387792, 97.90615015196951 4.2896764398669, 97.95500117897012 4.322443640073591, 98.00769481186356 4.348528537057691, 98.0633294479816 4.367485525370027, 98.1209531632754 4.378990798714119, 98.17958 4.382847848353363, 98.23820683672459 4.378990798714119, 98.29583055201842 4.367485525370039, 98.35146518813644 4.348528537057691, 98.4041588210299 4.322443640073591, 98.45300984803049 4.2896764398669, 98.49718241452221 4.250786770387804, 98.53592071564546 4.206439176287621, 98.56856192832768 4.157391605882243, 98.59454755237003 4.104482503358946, 98.61343296654063 4.04861651648997, 98.62489503616695 3.990749060579469, 98.62873764205976 3.931869999999643))"
4148,KAMPUNG BARU,-1.07892,103.00793, ,Not RSPO Certified,PO1000004842,ANEKA PURA MULTI KERTA,Indonesia,Jambi,Tanjung Jabung B, ,1-Fully Verified,{2D6EA794-DB03-40C4-9B8B-BF08DE8CCAEB},UNKNOWN,po1000004842,3,5,1,395592.4024,784743.6445,710029.4689,15694.65812,14341.17776,10211.32588,28293.86965,20161.31647,38266.50635,32610.48494,57317.62553,36853.45094,6843.826941,9276.667765,28968.43271,12410.86835,12204.90565,11601.17224,24125.96294,16328.61459,10420.11141,9661.424118,0.50410399,0.557149273,0.442850727,"POLYGON ((103.4570876420598 -1.078919999985497, 103.4532450361669 -1.13793075732451, 103.4417829665406 -1.195930632454395, 103.42289755237 -1.2519272661373, 103.3969119283277 -1.304962643708935, 103.3642707156454 -1.354129482861477, 103.3255324145222 -1.398586747091223, 103.2813598480305 -1.437574019924419, 103.2325088210299 -1.470424495231913, 103.1798151881364 -1.49657636321584, 103.1241805520184 -1.515582399502253, 103.0665568367246 -1.527117595663816, 103.00793 -1.530984702870783, 102.9493031632754 -1.527117595663816, 102.8916794479816 -1.515582399502253, 102.8360448118635 -1.49657636321584, 102.7833511789701 -1.470424495231913, 102.7345001519695 -1.437574019924419, 102.6903275854778 -1.398586747091235, 102.6515892843546 -1.354129482861477, 102.6189480716723 -1.304962643708935, 102.59296244763 -1.2519272661373, 102.5740770334594 -1.195930632454395, 102.5626149638331 -1.13793075732451, 102.5587723579402 -1.078919999985497, 102.5626149638331 -1.019908082693867, 102.5740770334594 -0.961904806761118, 102.59296244763 -0.9059027632008499, 102.6189480716723 -0.852860335374437, 102.6515892843546 -0.80368528607567, 102.6903275854778 -0.7592192113328921, 102.7345001519695 -0.720223128047818, 102.7833511789701 -0.687364442761269, 102.8360448118635 -0.661205524750917, 102.8916794479816 -0.642194078815554, 102.9493031632754 -0.630655482018297, 103.00793 -0.626787214919893, 103.0665568367246 -0.630655482018297, 103.1241805520184 -0.642194078815554, 103.1798151881364 -0.661205524750917, 103.2325088210299 -0.687364442761269, 103.2813598480305 -0.720223128047818, 103.3255324145222 -0.7592192113328921, 103.3642707156454 -0.80368528607567, 103.3969119283277 -0.852860335374437, 103.42289755237 -0.9059027632008499, 103.4417829665406 -0.961904806761118, 103.4532450361669 -1.019908082693867, 103.4570876420598 -1.078919999985497))"
4149,SUMBER KHARISMA PERSADA,1.01409,118.04836, ,Not RSPO Certified,PO1000004843,SUMBER KHARISMA PERSADA,Indonesia,Kalimantan Timur,Kutai Timur, ,1-Fully Verified,{6C65C3BF-9EE6-4813-B89D-5E1945B96C1A},ASTRA AGRO LESTARI,po1000004843,3,3,3,235438.9909,587421.8259,567717.3656,3177.028588,3346.869882,2131.126235,4907.064,5032.761529,11094.38647,12282.04129,3339.255529,13055.65024,8463.512824,21268.07224,38058.61694,17105.66153,21025.45518,15432.10553,21331.45729,12718.50282,11911.60729,9757.815529,0.40080055,0.414711624,0.585288376,"POLYGON ((118.4975176420598 1.01408999998639, 118.4936750361669 0.955076881483707, 118.4822129665406 0.89707249278931, 118.46332755237 0.841069438749149, 118.4373419283277 0.78802611172554, 118.4047007156455 0.738850279092464, 118.3659624145222 0.69438353769587, 118.3217898480305 0.655386902336375, 118.2729388210299 0.6225277754917909, 118.2202451881364 0.596368521405469, 118.1646105520184 0.577356839815126, 118.1069868367246 0.565818103519771, 118.04836 0.561949790251646, 117.9897331632754 0.565818103519771, 117.9321094479816 0.577356839815126, 117.8764748118636 0.596368521405456, 117.8237811789701 0.6225277754917909, 117.7749301519695 0.655386902336375, 117.7307575854778 0.694383537695858, 117.6920192843546 0.738850279092464, 117.6593780716723 0.788026111725515, 117.63339244763 0.841069438749149, 117.6145070334594 0.89707249278931, 117.6030449638331 0.955076881483707, 117.5992023579402 1.01408999998639, 117.6030449638331 1.073102028204305, 117.6145070334594 1.131103220351211, 117.63339244763 1.187101189436295, 117.6593780716723 1.240137889650017, 117.6920192843546 1.289306005245918, 117.7307575854778 1.333764465297114, 117.7749301519695 1.372752819368716, 117.8237811789701 1.405604229333283, 117.8764748118636 1.431756856824368, 117.9321094479816 1.450763453674308, 117.9897331632754 1.462298993579317, 118.04836 1.466166216620191, 118.1069868367246 1.462298993579317, 118.1646105520184 1.450763453674308, 118.2202451881364 1.431756856824368, 118.2729388210299 1.405604229333283, 118.3217898480305 1.372752819368716, 118.3659624145222 1.333764465297114, 118.4047007156455 1.289306005245918, 118.4373419283277 1.240137889650017, 118.46332755237 1.187101189436307, 118.4822129665406 1.131103220351224, 118.4936750361669 1.073102028204305, 118.4975176420598 1.01408999998639))"
4150,TINTIN BOYOK SAWIT MAKMUR,-0.11148,110.73357, ,Not RSPO Certified,PO1000004844,TINTIN BOYOK SAWIT MAKMUR,Indonesia,Kalimantan Barat,Sekadau, ,2-High Confidence,{B0423613-7B5F-44F2-8D81-36BAFDD5CE35},BARITO PACIFIC,po1000004844,5,2,4,240585.8548,776832.5026,708921.6512,7074.802235,7771.945412,3928.755882,8896.241294,7410.340235,8819.767412,10196.58988,16600.18412,13604.44306,9408.579882,13736.36682,15707.70035,11426.35024,15481.84094,16726.59318,23541.67871,20870.44729,17887.46718,11495.76071,0.309701067,0.33936875,0.66063125,"POLYGON ((111.1827276420598 -0.111479999998517, 111.1788850361669 -0.170501768362088, 111.1674229665406 -0.228513479585456, 111.14853755237 -0.284522494041259, 111.1225519283277 -0.33757046139812, 111.0899107156454 -0.386749722590901, 111.0511724145222 -0.431218840713455, 111.0069998480305 -0.470216994898685, 110.9581488210299 -0.503076991286996, 110.9054551881364 -0.529236669377795, 110.8498205520184 -0.548248509913992, 110.7921968367246 -0.559787281431865, 110.73357 -0.563655596153363, 110.6749431632754 -0.559787281431865, 110.6173194479816 -0.548248509913992, 110.5616848118636 -0.529236669377795, 110.5089911789701 -0.503076991286996, 110.4601401519695 -0.470216994898685, 110.4159675854778 -0.431218840713455, 110.3772292843545 -0.386749722590901, 110.3445880716723 -0.33757046139812, 110.31860244763 -0.284522494041259, 110.2997170334594 -0.228513479585468, 110.2882549638331 -0.170501768362088, 110.2844123579402 -0.111479999998517, 110.2882549638331 -0.052458111753034, 110.2997170334594 0.005553950934526, 110.31860244763 0.061563524515914, 110.3445880716723 0.114612220521365, 110.3772292843545 0.163792330238325, 110.4159675854778 0.208262358933392, 110.4601401519695 0.247261423684749, 110.5089911789701 0.280122268579937, 110.5616848118636 0.306282675295751, 110.6173194479816 0.325295074922814, 110.6749431632754 0.336834197898684, 110.73357 0.340702632495759, 110.7921968367246 0.336834197898684, 110.8498205520184 0.325295074922814, 110.9054551881364 0.306282675295764, 110.9581488210299 0.28012226857995, 111.0069998480305 0.247261423684762, 111.0511724145222 0.208262358933392, 111.0899107156454 0.163792330238338, 111.1225519283277 0.114612220521378, 111.14853755237 0.061563524515914, 111.1674229665406 0.005553950934539, 111.1788850361669 -0.052458111753034, 111.1827276420598 -0.111479999998517))"
4151,KARYA MAKMUR SEJAHTERA,-1.92245,112.29377, ,Not RSPO Certified,PO1000004850,KARYA MAKMUR SEJAHTERA,Indonesia,Kalimantan Tengah,Kotawaringin Timur, ,2-High Confidence,{611F71F0-7221-4818-B5BC-C63095E510FA},GOODHOPE,po1000004850,1,3,3,284282.9944,784968.5238,679615.5826,4665.477882,9433.317529,5655.791294,27390.09776,16716.41047,36749.22635,21955.55012,27351.04165,20022.51635,18026.35976,11732.65906,14970.00847,10587.52271,14861.43494,11819.91494,14752.07824,7073.242588,5426.005412,5094.338824,0.362158463,0.4182997,0.5817003,"POLYGON ((112.7429276420598 -1.922449999974289, 112.7390850361669 -1.98143724363732, 112.7276229665406 -2.039413124877439, 112.70873755237 -2.095385762877788, 112.6827519283277 -2.148397661428779, 112.6501107156454 -2.197542080480238, 112.6113724145222 -2.241978530729883, 112.5671998480305 -2.280947127338738, 112.5183488210299 -2.313781559194334, 112.4656551881364 -2.339920454479581, 112.4100205520184 -2.358916951142811, 112.3523968367246 -2.370446311668686, 112.29377 -2.37431145476608, 112.2351431632754 -2.370446311668686, 112.1775194479816 -2.358916951142811, 112.1218848118636 -2.339920454479581, 112.0691911789701 -2.313781559194334, 112.0203401519695 -2.280947127338738, 111.9761675854778 -2.241978530729883, 111.9374292843546 -2.197542080480238, 111.9047880716723 -2.148397661428779, 111.87880244763 -2.095385762877788, 111.8599170334594 -2.039413124877439, 111.848454963833 -1.98143724363732, 111.8446123579402 -1.922449999974289, 111.848454963833 -1.863460690579872, 111.8599170334594 -1.805478752932617, 111.87880244763 -1.749496480613272, 111.9047880716723 -1.696472026434916, 111.9374292843546 -1.647312986133568, 111.9761675854778 -1.602860845455237, 112.0203401519695 -1.563876558526559, 112.0691911789701 -1.531027505718496, 112.1218848118636 -1.504876055212191, 112.1775194479816 -1.485869924636262, 112.2351431632754 -1.474334508000685, 112.29377 -1.470467299280768, 112.3523968367246 -1.474334508000685, 112.4100205520184 -1.485869924636262, 112.4656551881364 -1.504876055212191, 112.5183488210299 -1.531027505718496, 112.5671998480305 -1.563876558526559, 112.6113724145222 -1.602860845455237, 112.6501107156454 -1.647312986133555, 112.6827519283277 -1.696472026434903, 112.70873755237 -1.749496480613272, 112.7276229665406 -1.805478752932617, 112.7390850361669 -1.863460690579872, 112.7429276420598 -1.922449999974289))"
4152,INTI GUNA NABATI,-2.41648,102.68067, ,Not RSPO Certified,PO1000004852,INTI GUNA NABATI,Indonesia,Jambi,Sarolangun, ,1-Fully Verified,{2B06747B-8471-409B-BE4B-334294249F6F},DHARMA AGUNG WIJAYA (DAW),po1000004852,5,3,3,255731.5158,784015.4389,730213.2865,9606.858,7682.024824,3074.354118,10480.74988,5829.498353,22437.42635,12318.44435,25913.16106,15134.68024,9043.311176,4823.631529,27921.07447,8033.881412,14011.83247,11624.37282,21921.12741,15304.66094,15186.29435,15384.132,0.326181735,0.350214821,0.649785179,"POLYGON ((103.1298276420598 -2.416479999967777, 103.1259850361669 -2.475447456432176, 103.1145229665406 -2.533403372985, 103.09563755237 -2.589356250131507, 103.0696519283277 -2.64234899288033, 103.0370107156454 -2.691475271124021, 102.9982724145222 -2.7358950016096, 102.9540998480305 -2.774848688188476, 102.9052488210299 -2.807670377440916, 102.8525551881364 -2.833799011141774, 102.7969205520184 -2.852787984862348, 102.7392968367246 -2.864312752751916, 102.68067 -2.868176351665383, 102.6220431632754 -2.864312752751916, 102.5644194479816 -2.852787984862348, 102.5087848118635 -2.833799011141774, 102.4560911789701 -2.807670377440916, 102.4072401519695 -2.774848688188476, 102.3630675854778 -2.7358950016096, 102.3243292843545 -2.691475271124021, 102.2916880716723 -2.64234899288033, 102.26570244763 -2.589356250131507, 102.2468170334594 -2.533403372985, 102.2353549638331 -2.475447456432176, 102.2315123579402 -2.416479999967777, 102.2353549638331 -2.357509948096994, 102.2468170334594 -2.299546422211429, 102.26570244763 -2.243581440406521, 102.2916880716723 -2.190572922637045, 102.3243292843545 -2.141428274103044, 102.3630675854778 -2.09698882999967, 102.4072401519695 -2.058015429939685, 102.4560911789701 -2.025175370770306, 102.5087848118635 -1.999030962558854, 102.5644194479816 -1.980029884689927, 102.6220431632754 -1.968497507840963, 102.68067 -1.964631313657826, 102.7392968367246 -1.968497507840963, 102.7969205520184 -1.980029884689927, 102.8525551881364 -1.999030962558854, 102.9052488210299 -2.025175370770293, 102.9540998480305 -2.058015429939672, 102.9982724145222 -2.09698882999967, 103.0370107156454 -2.141428274103031, 103.0696519283277 -2.190572922637045, 103.09563755237 -2.243581440406521, 103.1145229665406 -2.299546422211429, 103.1259850361669 -2.357509948096994, 103.1298276420598 -2.416479999967777))"
4153,KEDIPI,-2.3404,110.9696, ,Not RSPO Certified,PO1000004853,MAYA AGRO INVESTAMA,Indonesia,Kalimantan Barat,Ketapang, ,2-High Confidence,{6BE57435-7F37-45AC-8E2C-F2D990DB2754},CARGILL,po1000004853,4,4,2,315844.8904,786510.7179,647396.8493,9034.250824,13167.27212,2350.180941,12153.50259,10233.36882,31125.89965,17196.29824,8532.766588,27205.52435,13953.85271,14430.03282,30105.92365,16864.50847,27802.01082,19912.66553,20849.16318,14512.96094,12789.64553,13625.06259,0.401577351,0.487869057,0.512130943,"POLYGON ((111.4187576420598 -2.340399999968765, 111.4149150361669 -2.399370793041177, 111.4034529665406 -2.457330068534747, 111.38456755237 -2.513286263367739, 111.3585819283277 -2.566282216069085, 111.3259407156454 -2.615411528959448, 111.2872024145222 -2.659834052140467, 111.2430298480305 -2.698790225888053, 111.1941788210299 -2.731614038440073, 111.1414851881364 -2.757744380534861, 111.0858505520184 -2.776734605886906, 111.0282268367246 -2.788260137543285, 110.9696 -2.792123993202194, 110.9109731632754 -2.788260137543285, 110.8533494479816 -2.776734605886906, 110.7977148118636 -2.757744380534861, 110.7450211789701 -2.731614038440073, 110.6961701519695 -2.698790225888053, 110.6519975854778 -2.659834052140467, 110.6132592843546 -2.615411528959448, 110.5806180716723 -2.566282216069085, 110.55463244763 -2.513286263367739, 110.5357470334594 -2.457330068534759, 110.5242849638331 -2.399370793041177, 110.5204423579402 -2.340399999968765, 110.5242849638331 -2.281426693011137, 110.5357470334594 -2.223460047192186, 110.55463244763 -2.167492127905293, 110.5806180716723 -2.114480895673065, 110.6132592843546 -2.065333789498954, 110.6519975854778 -2.020892171900372, 110.6961701519695 -1.981916903867596, 110.7450211789701 -1.949075298393559, 110.7977148118636 -1.922929677261957, 110.8533494479816 -1.903927727950142, 110.9109731632754 -1.89239482633005, 110.9696 -1.888528456918298, 111.0282268367246 -1.89239482633005, 111.0858505520184 -1.903927727950142, 111.1414851881364 -1.922929677261957, 111.1941788210299 -1.949075298393559, 111.2430298480305 -1.981916903867583, 111.2872024145222 -2.020892171900359, 111.3259407156454 -2.065333789498954, 111.3585819283277 -2.114480895673053, 111.38456755237 -2.167492127905293, 111.4034529665406 -2.223460047192186, 111.4149150361669 -2.281426693011137, 111.4187576420598 -2.340399999968765))"
4154,SOLOK SELATAN,-1.39272,101.47858, ,Not RSPO Certified,PO1000004855,PERKEBUNAN NUSANTARA VI,Indonesia,Sumatera Barat,Solok Selatan, ,1-Fully Verified,{6B29E9E2-346A-4CA2-82F2-89D02C228AB9},PTPN III,po1000004855,4,2,4,201457.8611,784658.2179,734344.6002,6831.820941,5361.036,4624.632706,9830.014941,7135.332706,16521.52906,9276.012,9508.136471,10133.75329,4078.640118,14097.96,14439.228,9138.929294,12308.41271,10599.79271,14579.59765,17412.74682,11643.77012,13936.51553,0.256746003,0.274336954,0.725663046,"POLYGON ((101.9277376420598 -1.392719999981331, 101.9238950361669 -1.451723523731309, 101.9124329665406 -1.509715960559549, 101.89354755237 -1.565705103756697, 101.8675619283277 -1.618733106970823, 101.8349207156454 -1.667892866372074, 101.7961824145222 -1.712343527480552, 101.7520098480305 -1.75132485212851, 101.7031588210299 -1.784170201273888, 101.6504651881364 -1.810317913680064, 101.5948305520184 -1.829320888323359, 101.5372068367246 -1.840854209248812, 101.47858 -1.844720684910377, 101.4199531632754 -1.840854209248812, 101.3623294479816 -1.829320888323359, 101.3066948118635 -1.810317913680064, 101.2540011789701 -1.784170201273888, 101.2051501519695 -1.75132485212851, 101.1609775854778 -1.712343527480552, 101.1222392843545 -1.667892866372074, 101.0895980716723 -1.618733106970823, 101.0636124476299 -1.565705103756697, 101.0447270334594 -1.509715960559549, 101.0332649638331 -1.451723523731309, 101.0294223579402 -1.392719999981331, 101.0332649638331 -1.333714979155893, 101.0447270334594 -1.275718153132448, 101.0636124476299 -1.219722027758286, 101.0895980716723 -1.166684925238581, 101.1222392843545 -1.117514569535272, 101.1609775854778 -1.07305253727028, 101.2051501519695 -1.03405984154475, 101.2540011789701 -1.001203896313018, 101.3066948118635 -0.9750470848959359, 101.3623294479816 -0.956037128370261, 101.4199531632754 -0.944499418465308, 101.47858 -0.940631445807275, 101.5372068367246 -0.944499418465308, 101.5948305520184 -0.956037128370261, 101.6504651881364 -0.9750470848959359, 101.7031588210299 -1.001203896312993, 101.7520098480305 -1.03405984154475, 101.7961824145222 -1.07305253727028, 101.8349207156454 -1.117514569535272, 101.8675619283277 -1.166684925238581, 101.89354755237 -1.219722027758286, 101.9124329665406 -1.275718153132435, 101.9238950361669 -1.333714979155893, 101.9277376420598 -1.392719999981331))"
4155,PUNDI LAHAN KHATULISTIWA,-0.02075,109.5462, ,Not RSPO Certified,PO1000004856,PUNDI LAHAN KHATULISTIWA,Indonesia,Kalimantan Barat,Kubu Raya, ,1-Fully Verified,{C092987B-784A-4F0B-9CC2-2BB7E9D514A5},PUNDI,po1000004856,3,3,3,308479.2508,756897.3413,695818.2836,3269.077059,9323.567294,2222.590588,6747.001765,6360.921529,8140.802118,10628.50553,14920.14953,25019.10388,15083.45082,34690.04753,25248.40729,21558.41647,31818.49482,32204.01529,21496.79188,20658.27318,11285.12224,7804.512,0.407557583,0.443333063,0.556666937,"POLYGON ((109.9953576420598 -0.020749999999707, 109.9915150361669 -0.079771926440891, 109.9800529665406 -0.137783888114379, 109.96116755237 -0.193793233806568, 109.9351819283277 -0.246841595904895, 109.9025407156454 -0.296021293455657, 109.8638024145222 -0.340490864462812, 109.8196298480305 -0.37948946139853, 109.7707788210299 -0.412349863916779, 109.7180851881364 -0.438509886946532, 109.6624505520184 -0.457521990197284, 109.6048268367246 -0.469060926099887, 109.5462 -0.472929296765141, 109.4875731632754 -0.469060926099887, 109.4299494479816 -0.457521990197284, 109.3743148118636 -0.438509886946532, 109.3216211789701 -0.412349863916779, 109.2727701519695 -0.37948946139853, 109.2285975854778 -0.340490864462812, 109.1898592843545 -0.296021293455657, 109.1572180716723 -0.246841595904895, 109.13123244763 -0.193793233806568, 109.1123470334594 -0.137783888114379, 109.1008849638331 -0.079771926440891, 109.0970423579402 -0.020749999999707, 109.1008849638331 0.038271948755371, 109.1123470334594 0.09628397584984, 109.13123244763 0.15229342561142, 109.1572180716723 0.205341923334934, 109.1898592843545 0.254521778823632, 109.2285975854778 0.29899151931794, 109.2727701519695 0.337990285739629, 109.3216211789701 0.370850846192595, 109.3743148118636 0.397011004843133, 109.4299494479816 0.416023212158886, 109.4875731632754 0.42756221347924, 109.5462 0.431430606457255, 109.6048268367246 0.42756221347924, 109.6624505520184 0.416023212158886, 109.7180851881364 0.397011004843146, 109.7707788210299 0.370850846192595, 109.8196298480305 0.337990285739629, 109.8638024145222 0.29899151931794, 109.9025407156454 0.254521778823645, 109.9351819283277 0.205341923334934, 109.96116755237 0.15229342561142, 109.9800529665406 0.096283975849852, 109.9915150361669 0.038271948755371, 109.9953576420598 -0.020749999999707))"
4156,BANGKIRAI,-0.56345,116.37388, ,Not RSPO Certified,PO1000004857,JAYA MANDIRI SUKSES,Indonesia,Kalimantan Timur,Kutai Kartanegara, ,1-Fully Verified,{E06373FF-9211-420C-8AB7-C6BC87742ED4},EAGLE HIGH PLANTATIONS,po1000004857,2,2,4,201612.2711,772125.582,680054.5175,3333.829412,4595.133176,2550.095294,3591.179294,2573.283529,10469.07565,8314.426235,11530.63306,17656.09024,9894.238235,12394.98529,20594.63329,14399.43565,19666.08565,14612.61071,20126.58812,10880.25882,6990.219176,7439.470235,0.261113316,0.296464865,0.703535135,"POLYGON ((116.8230376420598 -0.5634499999924369, 116.8191950361669 -0.622468746424557, 116.8077329665406 -0.680477013846188, 116.78884755237 -0.73648225793156, 116.7628619283277 -0.789526250716406, 116.7302207156454 -0.838701476530081, 116.6914824145222 -0.883166655295567, 116.6473098480305 -0.922161127743393, 116.5984588210299 -0.955017857196313, 116.5457651881364 -0.981174826813955, 116.4901305520184 -1.000184639040689, 116.4325068367246 -1.011722154939872, 116.37388 -1.015590044564907, 116.3152531632754 -1.011722154939872, 116.2576294479816 -1.000184639040689, 116.2019948118635 -0.981174826813955, 116.1493011789701 -0.955017857196313, 116.1004501519695 -0.922161127743393, 116.0562775854778 -0.88316665529558, 116.0175392843546 -0.838701476530081, 115.9848980716723 -0.789526250716406, 115.95891244763 -0.73648225793156, 115.9400270334594 -0.680477013846188, 115.9285649638331 -0.622468746424557, 115.9247223579402 -0.5634499999924369, 115.9285649638331 -0.504430647683924, 115.9400270334594 -0.446420603925786, 115.95891244763 -0.390412534106936, 115.9848980716723 -0.337364858772627, 116.0175392843546 -0.288185344565067, 116.0562775854778 -0.243715563816947, 116.1004501519695 -0.204716489418484, 116.1493011789701 -0.171855471659042, 116.2019948118635 -0.145694819611245, 116.2576294479816 -0.126682181770381, 116.3152531632754 -0.115142889622029, 116.37388 -0.111274394152572, 116.4325068367246 -0.115142889622003, 116.4901305520184 -0.126682181770356, 116.5457651881364 -0.145694819611245, 116.5984588210299 -0.171855471659042, 116.6473098480305 -0.204716489418484, 116.6914824145222 -0.243715563816947, 116.7302207156454 -0.288185344565067, 116.7628619283277 -0.337364858772627, 116.78884755237 -0.390412534106936, 116.8077329665406 -0.446420603925786, 116.8191950361669 -0.504430647683924, 116.8230376420598 -0.5634499999924369))"
